year,orig,dest,fe_OrigCategorical,fe_DestCategorical,fe_YearCategorical
2005,FRA,COG,52.53539426957183,-3.7861855269116855,0.34878796450326277
2005,FRA,COL,52.53539426957183,4.999542281744635,0.34878796450326277
2005,FRA,CRI,52.53539426957183,-4.1335990417410144,0.34878796450326277
2005,FRA,CYP,52.53539426957183,-8.630192254052211,0.34878796450326277
2005,FRA,CZE,52.53539426957183,0.6538798508217063,0.34878796450326277
2005,FRA,DEU,52.53539426957183,10.280674033047113,0.34878796450326277
2005,FRA,DNK,52.53539426957183,-1.5956352531683091,0.34878796450326277
2005,FRA,DOM,52.53539426957183,-2.355488333995998,0.34878796450326277
2005,FRA,ECU,52.53539426957183,1.5347829145389227,0.34878796450326277
2005,FRA,ESP,52.53539426957183,7.730225269518151,0.34878796450326277
2005,FRA,EST,52.53539426957183,-8.544308071406249,0.34878796450326277
2005,FRA,FIN,52.53539426957183,-1.716336065592758,0.34878796450326277
2005,FRA,GAB,52.53539426957183,-8.956842950966468,0.34878796450326277
2005,FRA,GBR,52.53539426957183,9.42181097451175,0.34878796450326277
2005,FRA,GHA,52.53539426957183,1.7334384078902403,0.34878796450326277
2005,FRA,GRC,52.53539426957183,0.5271599824348456,0.34878796450326277
2005,FRA,HND,52.53539426957183,-3.11010468365369,0.34878796450326277
2005,FRA,HUN,52.53539426957183,-0.36135685564216047,0.34878796450326277
2005,FRA,IRL,52.53539426957183,-2.8079601827679266,0.34878796450326277
2005,FRA,IRN,52.53539426957183,5.1120805960203874,0.34878796450326277
2005,FRA,ISL,52.53539426957183,-13.229336038485277,0.34878796450326277
2005,FRA,ISR,52.53539426957183,-0.28375760975027475,0.34878796450326277
2005,FRA,ITA,52.53539426957183,9.001966437554813,0.34878796450326277
2005,FRA,KAZ,52.53539426957183,3.222914930717703,0.34878796450326277
2005,FRA,LTU,52.53539426957183,-5.668414200934084,0.34878796450326277
2005,FRA,LUX,52.53539426957183,-11.58837534566176,0.34878796450326277
2005,FRA,LVA,52.53539426957183,-6.96354913651717,0.34878796450326277
2005,FRA,MDA,52.53539426957183,-5.92917170416923,0.34878796450326277
2005,FRA,MDG,52.53539426957183,-0.8445072215615657,0.34878796450326277
2005,FRA,MEX,52.53539426957183,8.581218160338324,0.34878796450326277
2005,FRA,NLD,52.53539426957183,3.281296333767429,0.34878796450326277
2005,FRA,NOR,52.53539426957183,-1.499300188575054,0.34878796450326277
2005,FRA,PAN,52.53539426957183,-3.7824018533940045,0.34878796450326277
2005,FRA,PER,52.53539426957183,1.5030671632165102,0.34878796450326277
2005,FRA,POL,52.53539426957183,4.281508661932747,0.34878796450326277
2005,FRA,PRT,52.53539426957183,0.7340080152925665,0.34878796450326277
2005,FRA,PRY,52.53539426957183,-3.455898605564821,0.34878796450326277
2005,FRA,RUS,52.53539426957183,11.560137400737254,0.34878796450326277
2005,FRA,SEN,,,
2005,FRA,SLV,52.53539426957183,-4.761946900652868,0.34878796450326277
2005,FRA,SVK,52.53539426957183,-3.1504095168252917,0.34878796450326277
2005,FRA,SVN,52.53539426957183,-7.206435867992603,0.34878796450326277
2005,FRA,SWE,52.53539426957183,1.2350024397976789,0.34878796450326277
2005,FRA,TUN,52.53539426957183,-2.4517133334136165,0.34878796450326277
2005,FRA,TUR,52.53539426957183,7.663100658632949,0.34878796450326277
