year,orig,dest,fe_YearCategorical
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,RUS,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,SVK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,DNK,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,FIN,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,ISL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,IRL,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,NOR,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
2010.0,SWE,ETH,-22.74065387130058
