year,orig,dest,fe_YearCategorical
2000,COL,ARG,-24.576459386884867
2000,COL,AUS,-24.576459386884867
2000,COL,BEL,-24.576459386884867
2000,COL,BOL,-24.576459386884867
2000,COL,CAN,-24.576459386884867
2000,COL,CHL,-24.576459386884867
2000,COL,CRI,-24.576459386884867
2000,COL,DEU,-24.576459386884867
2000,COL,DNK,-24.576459386884867
2000,COL,ECU,-24.576459386884867
2000,COL,ESP,-24.576459386884867
2000,COL,FIN,-24.576459386884867
2000,COL,FRA,-24.576459386884867
2000,COL,IRL,-24.576459386884867
2000,COL,ITA,-24.576459386884867
2000,COL,PAN,-24.576459386884867
2000,COL,RUS,-24.576459386884867
2000,COL,USA,-24.576459386884867
2000,COL,ZAF,-24.576459386884867
2000,CRI,AGO,-24.576459386884867
2000,CRI,ARG,-24.576459386884867
2000,CRI,AUS,-24.576459386884867
2000,CRI,AUT,-24.576459386884867
2000,CRI,BEL,-24.576459386884867
2000,CRI,BLR,-24.576459386884867
2000,CRI,BOL,-24.576459386884867
2000,CRI,CAN,-24.576459386884867
2000,CRI,CHE,-24.576459386884867
2000,CRI,CHL,-24.576459386884867
2000,CRI,COL,-24.576459386884867
2000,CRI,DEU,-24.576459386884867
2000,CRI,DNK,-24.576459386884867
2000,CRI,DOM,-24.576459386884867
2000,CRI,ECU,-24.576459386884867
2000,CRI,ESP,-24.576459386884867
2000,CRI,FIN,-24.576459386884867
2000,CRI,FRA,-24.576459386884867
2000,CRI,GRC,-24.576459386884867
2000,CRI,GTM,-24.576459386884867
2000,CRI,IDN,-24.576459386884867
2000,CRI,IRL,-24.576459386884867
2000,CRI,ITA,-24.576459386884867
2000,CRI,LUX,-24.576459386884867
2000,CRI,MAR,-24.576459386884867
2000,CRI,MEX,-24.576459386884867
2000,CRI,NOR,-24.576459386884867
2000,CRI,PAN,-24.576459386884867
2000,CRI,PHL,-24.576459386884867
2000,CRI,RUS,-24.576459386884867
2000,CRI,SLV,-24.576459386884867
2000,CRI,SWE,-24.576459386884867
2000,CRI,THA,-24.576459386884867
2000,CRI,URY,-24.576459386884867
2000,CRI,USA,-24.576459386884867
2000,CRI,UZB,-24.576459386884867
