year,orig,dest,fe_YearCategorical
2010.0,GMB,AUT,-23.42803720479007
2010.0,GMB,AUT,-23.42803720479007
2010.0,GMB,AUT,-23.42803720479007
2010.0,GNB,AUT,-23.42803720479007
2010.0,GNB,AUT,-23.42803720479007
2010.0,GNB,AUT,-23.42803720479007
2010.0,GNB,AUT,-23.42803720479007
2010.0,GNB,AUT,-23.42803720479007
2010.0,EGY,AUT,-23.42803720479007
2010.0,EGY,AUT,-23.42803720479007
2010.0,EGY,AUT,-23.42803720479007
2010.0,EGY,AUT,-23.42803720479007
2010.0,EGY,AUT,-23.42803720479007
2010.0,TUN,AUT,-23.42803720479007
2010.0,TUN,AUT,-23.42803720479007
2010.0,TUN,AUT,-23.42803720479007
2010.0,TUN,AUT,-23.42803720479007
2010.0,TUN,AUT,-23.42803720479007
2010.0,ARM,AUT,-23.42803720479007
2010.0,ARM,AUT,-23.42803720479007
2010.0,ARM,AUT,-23.42803720479007
2010.0,ARM,AUT,-23.42803720479007
2010.0,ARM,AUT,-23.42803720479007
2010.0,CYP,AUT,-23.42803720479007
2010.0,CYP,AUT,-23.42803720479007
2010.0,CYP,AUT,-23.42803720479007
2010.0,CYP,AUT,-23.42803720479007
2010.0,CYP,AUT,-23.42803720479007
2010.0,GEO,AUT,-23.42803720479007
2010.0,GEO,AUT,-23.42803720479007
2010.0,GEO,AUT,-23.42803720479007
2010.0,GEO,AUT,-23.42803720479007
2010.0,GEO,AUT,-23.42803720479007
2010.0,ISR,AUT,-23.42803720479007
2010.0,ISR,AUT,-23.42803720479007
2010.0,ISR,AUT,-23.42803720479007
2010.0,ISR,AUT,-23.42803720479007
2010.0,ISR,AUT,-23.42803720479007
2010.0,JOR,AUT,-23.42803720479007
2010.0,JOR,AUT,-23.42803720479007
2010.0,JOR,AUT,-23.42803720479007
2010.0,JOR,AUT,-23.42803720479007
2010.0,JOR,AUT,-23.42803720479007
2010.0,TUR,AUT,-23.42803720479007
2010.0,TUR,AUT,-23.42803720479007
2010.0,TUR,AUT,-23.42803720479007
2010.0,TUR,AUT,-23.42803720479007
2010.0,TUR,AUT,-23.42803720479007
2010.0,KAZ,AUT,-23.42803720479007
2010.0,KAZ,AUT,-23.42803720479007
2010.0,KAZ,AUT,-23.42803720479007
2010.0,KAZ,AUT,-23.42803720479007
2010.0,KAZ,AUT,-23.42803720479007
2010.0,KGZ,AUT,-23.42803720479007
2010.0,KGZ,AUT,-23.42803720479007
2010.0,KGZ,AUT,-23.42803720479007
2010.0,KGZ,AUT,-23.42803720479007
2010.0,KGZ,AUT,-23.42803720479007
2010.0,BGD,AUT,-23.42803720479007
