CAN,SAS,1,5,301.7498096636016
CAN,SAS,2,1,40.264299678618016
CAN,SAS,2,2,40.264299678618016
CAN,SAS,2,3,43.321554821954706
CAN,SAS,2,4,114.86382349102414
CAN,SAS,2,5,293.1673486896704
CAN,SAS,3,1,70.53893770580402
CAN,SAS,3,2,70.53893770580402
CAN,SAS,3,3,75.88878362305675
CAN,SAS,3,4,201.07954985151628
CAN,SAS,3,5,513.0902724092234
CAN,SAS,4,1,77.37177875067496
CAN,SAS,4,2,77.37177875067496
CAN,SAS,4,3,83.2784219201011
CAN,SAS,4,4,221.4986988506711
CAN,SAS,4,5,565.9826394516326
CAN,SAS,5,1,68.11154981463794
CAN,SAS,5,2,68.11154981463794
CAN,SAS,5,3,73.30162289050239
CAN,SAS,5,4,194.7535740679726
CAN,SAS,5,5,497.44611429712074
CAN,SEA,1,1,121.03813633605031
CAN,SEA,1,2,81.32351832396307
CAN,SEA,1,3,54.99415118752836
CAN,SEA,1,4,73.6768387005362
CAN,SEA,1,5,306.29314603550586
CAN,SEA,2,1,118.0845344956705
CAN,SEA,2,2,79.57182081686564
CAN,SEA,2,3,54.039273139810746
CAN,SEA,2,4,72.15655667304438
CAN,SEA,2,5,297.7330745860692
CAN,SEA,3,1,206.16808633568033
CAN,SEA,3,2,138.77525375318004
CAN,SEA,3,3,94.09622320355027
CAN,SEA,3,4,125.7993918295735
CAN,SEA,3,5,520.5324307175158
CAN,SEA,4,1,227.07972049695513
CAN,SEA,4,2,152.6728272146681
CAN,SEA,4,3,103.34372602289551
CAN,SEA,4,4,138.34647326280597
CAN,SEA,4,5,574.1622414095605
CAN,SEA,5,1,199.1517848717701
CAN,SEA,5,2,133.77163536789604
CAN,SEA,5,3,90.42694150231308
CAN,SEA,5,4,121.18329681618903
CAN,SEA,5,5,504.1276561443008
CAN,CHI,1,1,480.45842592365653
CAN,CHI,1,2,280.7583469424697
CAN,CHI,1,3,118.68102240261233
CAN,CHI,1,4,447.9886839834654
CAN,CHI,1,5,765.4771809238814
CAN,CHI,2,1,467.9869556723627
CAN,CHI,2,2,274.3305050149156
CAN,CHI,2,3,117.15821163089075
CAN,CHI,2,4,436.4998625776572
CAN,CHI,2,5,744.380038468029
CAN,CHI,3,1,817.5572203464432
CAN,CHI,3,2,478.6806387966704
CAN,CHI,3,3,203.64714873994194
CAN,CHI,3,4,762.4584181395004
CAN,CHI,3,5,1301.2134205082264
CAN,CHI,4,1,901.059861677274
CAN,CHI,4,2,526.9139373555284
CAN,CHI,4,3,223.2557179350281
CAN,CHI,4,4,840.2265276461651
CAN,CHI,4,5,1435.0536692042035
CAN,CHI,5,1,790.5872485610281
CAN,CHI,5,2,461.83119667726874
CAN,CHI,5,3,195.01156602190912
CAN,CHI,5,4,737.1339689208764
CAN,CHI,5,5,1259.7990840532223
CAN,MAF,1,1,18.047805105587987
