time,regions,income,ypc
2030,SSA,1130.424753293915,988.9147173294986
2030,SIS,139.25738749908078,2329.9206028711283
2031,USA,16522.363992110993,55124.723790045275
2031,CAN,1309.6759351745704,38756.84778885147
2031,WEU,17983.597116451056,45226.13299062659
2031,JPK,12691.381039785743,60656.008647090566
2031,ANZ,1091.6416401216898,42662.566181424176
2031,EEU,1045.5271603187014,8190.785638705927
2031,FSU,1463.059659751057,4954.624114449831
2031,MDE,2111.1907484732797,5274.004572779576
2031,CAM,1121.1236499752724,6451.271614810787
2031,LAM,3899.55595146962,8351.688544998824
2031,SAS,1911.6144538034935,974.99304458602
2031,SEA,2597.7573878707312,3514.539651642437
2031,CHI,4040.581056004994,2550.8752712933974
2031,MAF,660.9813743309721,2601.9388192523666
2031,SSA,1172.081947258878,1012.7973134275727
2031,SIS,143.38206487438916,2387.112136474315
2032,USA,16771.93369847256,55955.99850016072
2032,CAN,1329.5257405337175,39342.20784591203
2032,WEU,18253.019008721792,45902.54094236426
2032,JPK,12913.887089305035,61565.29604076123
2032,ANZ,1110.7463996754138,43297.456376647555
2032,EEU,1076.8802293197712,8436.414614893463
2032,FSU,1506.6453575145747,5102.364198214562
2032,MDE,2184.500815504308,5404.455913430128
2032,CAM,1154.2306028323342,6608.748320842553
2032,LAM,4013.7798047724036,8553.57959243647
2032,SAS,1972.9084109701469,998.7702800291636
2032,SEA,2680.8073075304897,3599.907812757705
2032,CHI,4173.367071472352,2628.142151714946
2032,MAF,685.0326886377148,2664.0342614943484
2032,SSA,1214.946385842083,1037.2308029698615
2032,SIS,147.62610002215482,2445.6610373369076
2033,USA,17022.073567711206,56789.13140712609
2033,CAN,1349.4238551996848,39928.93642114908
2033,WEU,18522.98676266588,46580.28000215588
2033,JPK,13137.847513326748,62476.58151402881
2033,ANZ,1129.9749395369865,43933.621017251404
2033,EEU,1108.557228942485,8684.58146318514
2033,FSU,1550.6545002294542,5251.542815106847
2033,MDE,2259.7731302896927,5538.075542600378
2033,CAM,1188.3027638766575,6769.99796395635
2033,LAM,4131.304244239395,8760.254875887931
2033,SAS,2036.1458118142418,1023.1163006574901
2033,SEA,2766.4773865602697,3687.302893101685
2033,CHI,4310.450856590828,2707.7079048436954
2033,MAF,709.770801340762,2727.5606312872037
2033,SSA,1259.0507538481609,1062.2374575849508
2033,SIS,151.99433795962753,2505.621545245069
2034,USA,17272.52572872305,57623.26220342607
2034,CAN,1369.3499102738147,40516.43091100774
2034,WEU,18793.589117211828,47259.57311871038
2034,JPK,13363.334400386582,63390.17421988318
2034,ANZ,1149.3334420571712,44571.27770860301
2034,EEU,1140.5204597426848,8934.99084212727
2034,FSU,1595.0326839191894,5401.9757431048465
2034,MDE,2337.012487539274,5674.882728883341
2034,CAM,1223.3558128135096,6935.04065287474
2034,LAM,4252.181566665826,8971.737348200331
2034,SAS,2101.366776966483,1048.0340697596018
2034,SEA,2854.8208614310674,3776.7345514512745
2034,CHI,4451.924644263792,2789.6116587435245
2034,MAF,735.1997225300522,2792.5216335908567
2034,SSA,1304.4037070520383,1087.8196250845874
2034,SIS,156.4888330289618,2567.0018533360603
2035,USA,17523.366138705784,58458.64379131011
2035,CAN,1389.310000192644,41104.871049337555
