model,scenario,period,region,type,unit,en_5r,scen,gdp_5r,engdp_ratio_5r,country,rel_ratio_2015,convyear,rel_ratio,engdp_ratio,gdp_mig,en_mig
IMAGE,SSP1-1.9-SPA1,2070,OECD,Final Energy,EJ/yr,98.70783544921875,SSP1,99588.28499999997,0.000991159105202171,SVN,1.0167485854120726,2125,1.0083742927060362,0.0009994593616673869,144.086,0.1440081015852071
IMAGE,SSP1-1.9-SPA1,2070,OECD,Final Energy,EJ/yr,98.70783544921875,SSP1,99588.28499999997,0.000991159105202171,ESP,0.7077060192567577,2125,0.8538530096283788,0.0008463041849974445,3046.139,2.5779601837839308
IMAGE,SSP1-1.9-SPA1,2070,OECD,Final Energy,EJ/yr,98.70783544921875,SSP1,99588.28499999997,0.000991159105202171,SWE,1.0316918979689524,2125,1.0158459489844762,0.0010068649618187036,1082.126,1.0895547536730263
IMAGE,SSP1-1.9-SPA1,2070,OECD,Final Energy,EJ/yr,98.70783544921875,SSP1,99588.28499999997,0.000991159105202171,CHE,0.671083688216968,2125,0.835541844108484,0.0008281549065655367,847.373,0.7017561076411586
IMAGE,SSP1-1.9-SPA1,2070,OECD,Final Energy,EJ/yr,98.70783544921875,SSP1,99588.28499999997,0.000991159105202171,TUR,0.969044726154011,2125,0.9845223630770055,0.0009758183044389316,4782.918,4.667258933030445
IMAGE,SSP1-1.9-SPA1,2070,OECD,Final Energy,EJ/yr,98.70783544921875,SSP1,99588.28499999997,0.000991159105202171,GBR,0.6609442098356569,2125,0.8304721049178285,0.0008231299884057183,6418.492,5.283253245542196
IMAGE,SSP1-1.9-SPA1,2070,OECD,Final Energy,EJ/yr,98.70783544921875,SSP1,99588.28499999997,0.000991159105202171,USA,1.157380317237289,2125,1.0786901586186444,0.0010691535724068433,39287.74,42.00462757279123
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,ALB,0.8376006754793268,2125,0.9335639126960882,0.0008417296779054111,98.004,0.08249287535344191
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,AUS,0.9737907692590166,2125,0.9892780419695977,0.0008919632349767609,4048.735,3.611322768163636
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,AUT,0.9492790282944734,2125,0.9792505115750119,0.0008829221079425702,800.94,0.7071676331355222
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,BEL,1.233449840529163,2125,1.0955022074892031,0.0009877381802297011,1126.023,1.1122159089167887
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,BIH,1.3468414857216484,2125,1.1418896987043108,0.0010295625561597545,107.453,0.1106295853470341
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,BGR,1.1694915500247525,2125,1.0693374522828534,0.0009641472394566036,353.496,0.3408221925589515
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,CAN,1.593651214021611,2125,1.2428573148270226,0.0011205980362613875,4300.718,4.819376145314002
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,HRV,1.077884738563513,2125,1.0318619385032552,0.0009303581740117508,158.617,0.14757062248722186
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,CYP,0.8179005937359439,2125,0.9255047883465225,0.0008344633257567201,71.531,0.05968999615470395
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,CZE,1.001945181099969,2125,1.0007957559045328,0.0009023479569104329,1161.343,1.047935483322233
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,DNK,0.7978404979905082,2125,0.9172983855415715,0.0008270641828637341,581.388,0.48084519114678065
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,EST,1.1753060272339244,2125,1.0717161020502417,0.0009662919025860634,97.324,0.09404339312728603
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,FIN,1.538536773819639,2125,1.2203104983807613,0.0011002691393460222,550.343,0.6055254189551078
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,FRA,0.8381190550039211,2125,0.9337759770470586,0.0008419208815877836,6664.435,5.610926990484481
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,MKD,1.0195676357233259,2125,1.008004941886815,0.0009088479787217966,103.289,0.09387399887419565
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,DEU,0.8450228323534791,2125,0.9366002495991506,0.0008444673318021283,6418.698,5.420380773703657
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,GRC,0.7202220831182292,2125,0.8855453976392755,0.000798434721167484,836.03,0.6675153799376516
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,HUN,1.2294286044336962,2125,1.0938571563592394,0.0009862549519911938,532.985,0.5256590955870264
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,ISL,2.805292989358318,2125,1.7385289501920393,0.0015675106903481634,55.294,0.08667393611211134
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,IRL,0.6873314007139605,2125,0.872090118473893,0.0007863030313667325,564.309,0.44371787732752943
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,ITA,0.7870643067617538,2125,0.9128899436752629,0.0008230893973115845,4214.967,3.469294647718217
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,JPN,0.803356237793161,2125,0.9195548245517478,0.0008290986570496136,7994.335,6.628092412504723
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,LVA,1.2089561194791716,2125,1.085482048877843,0.0009787036998199522,97.782,0.09569960517579457
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,LTU,1.1101810695497132,2125,1.0450740739067008,0.000942270637985929,121.42,0.1144105008642515
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,LUX,1.0427855274988669,2125,1.0175031703404456,0.0009174118709933577,97.784,0.08970820239321449
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,MLT,0.5061204169646744,2125,0.7979583523946395,0.000719463571597723,27.371,0.019692437418201276
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,MNE,1.1552935175986563,2125,1.0635291662903594,0.0009589103117742501,23.255,0.022299459300310184
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,NLD,0.9899055576356162,2125,0.9958704553963884,0.0008979071558534008,1730.803,1.5541003990725337
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,NOR,0.9002024281995077,2125,0.9591737206270713,0.0008648202613007264,785.557,0.6793656100066147
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,NZL,1.3150727983649924,2125,1.1288934175129515,0.0010178447129222427,527.675,0.5370912088912444
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,POL,1.037686183987969,2125,1.0154170752678056,0.0009155309840934964,2017.088,1.8467065616431824
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,PRT,0.7875266028137301,2125,0.9130790647874351,0.0008232599146705665,702.433,0.5782849316417901
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,ROU,1.0110139312438946,2125,1.0045056991452297,0.0009056929548120985,880.142,0.79713840863423
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,SRB,1.352738170396096,2125,1.1443019787984028,0.0010317375414167936,261.817,0.2701264278811207
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,SVK,0.9002266284899446,2125,0.9591836207458865,0.0008648291875495972,395.337,0.3418989765182951
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,SVN,1.0167485854120726,2125,1.0068516940322114,0.0009078081753060912,159.804,0.1450713776466146
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,ESP,0.7077060192567577,2125,0.8804251896959463,0.0007938181856262797,3403.491,2.7017530504153724
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,SWE,1.0316918979689524,2125,1.012964867350935,0.0009133199986944748,1244.263,1.1364102815355832
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,CHE,0.671083688216968,2125,0.8654433269978505,0.0007803100815834915,944.977,0.737375079964523
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,TUR,0.969044726154011,2125,0.9873364788811864,0.0008902126625190898,5179.858,4.6111751816508075
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,GBR,0.6609442098356569,2125,0.8612953585691324,0.000776570146821678,7339.671,5.699769386092813
IMAGE,SSP1-1.9-SPA1,2080,OECD,Final Energy,EJ/yr,99.36257934570312,SSP1,110203.217,0.000901630479132956,USA,1.157380317237289,2125,1.0643828570516183,0.0009596800253843552,43422.432,41.67164064401044
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,ALB,0.8376006754793268,2125,0.9483274876525131,0.0007818398342219309,99.277,0.07761871322205063
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,AUS,0.9737907692590166,2125,0.9916606993096871,0.0008175655001542918,4501.05,3.679903194469475
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,AUT,0.9492790282944734,2125,0.983861509002787,0.0008111355297737997,850.606,0.6899567484387727
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,BEL,1.233449840529163,2125,1.0742794947138246,0.0008856798025903457,1239.182,1.0975184691335098
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,BIH,1.3468414857216484,2125,1.1103586545477973,0.0009154249325277749,102.274,0.09362416954934565
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,BGR,1.1694915500247525,2125,1.0539291295533304,0.0008689021320803177,351.395,0.3053278647023632
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,CAN,1.593651214021611,2125,1.1888890226432398,0.0009801685688480854,4831.523,4.735706984266608
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,HRV,1.077884738563513,2125,1.0247815077247542,0.000844871644600904,156.529,0.1322469136577349
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,CYP,0.8179005937359439,2125,0.9420592798250731,0.000776672068199662,75.116,0.05834049907488581
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,CZE,1.001945181099969,2125,1.000618921259081,0.0008249510234624633,1263.551,1.042367690647019
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,DNK,0.7978404979905082,2125,0.935676522087889,0.0007714098625627974,667.141,0.5146391471200071
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,EST,1.1753060272339244,2125,1.0557791904835214,0.0008704273977188173,106.705,0.0928789554735864
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,FIN,1.538536773819639,2125,1.1713526098517033,0.0009657108353664569,618.373,0.5971695063980621
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,FRA,0.8381190550039211,2125,0.9484924265921567,0.00078197581660661,7468.069,5.83984935474951
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,MKD,1.0195676357233259,2125,1.0062260659119673,0.000829573782058993,103.552,0.08590402427977285
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,DEU,0.8450228323534791,2125,0.9506890830215615,0.0007837868297017378,6833.404,5.355932057231175
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,GRC,0.7202220831182292,2125,0.9109797537194366,0.0007510488400906918,898.836,0.6750697352317571
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,HUN,1.2294286044336962,2125,1.0730000105016306,0.0008846249436546129,584.937,0.5174498606664983
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,ISL,2.805292989358318,2125,1.5744114057049194,0.0012980089351627994,62.964,0.0817278345935905
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,IRL,0.6873314007139605,2125,0.9005145365908056,0.0007424208885323125,631.53,0.46886106373481135
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,ITA,0.7870643067617538,2125,0.9322477339696489,0.000768583029882261,4555.164,3.5010217487305995
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,JPN,0.803356237793161,2125,0.9374315302069149,0.0007728567627894627,8245.616,6.372680088964998
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,LVA,1.2089561194791716,2125,1.0664860380161,0.0008792545592309574,97.605,0.0858196412537376
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,LTU,1.1101810695497132,2125,1.0350576130385452,0.0008533436846710167,118.403,0.1010384522961024
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,LUX,1.0427855274988669,2125,1.0136135769314576,0.0008356643472550821,102.792,0.08589960958304439
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,MLT,0.5061204169646744,2125,0.8428564963069418,0.0006948852500065467,27.14,0.01885918568517768
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,MNE,1.1552935175986563,2125,1.0494115737813907,0.0008651776749683924,23.455,0.020292742366383645
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,NLD,0.9899055576356162,2125,0.9967881319749687,0.0008217927646353956,1910.915,1.570376120833247
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,NOR,0.9002024281995077,2125,0.9682462271543888,0.0007982616549461264,886.14,0.7073715829139604
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,NZL,1.3150727983649924,2125,1.1002504358434066,0.0009070913050214344,605.038,0.5488247090075586
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,POL,1.037686183987969,2125,1.0119910585416265,0.0008343266769613866,2097.9,1.7503339355972931
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,PRT,0.7875266028137301,2125,0.932394828168005,0.0007687043003348791,773.513,0.5946027694649334
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,ROU,1.0110139312438946,2125,1.0035044326685119,0.0008273299566805433,881.511,0.7293004574434224
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,SRB,1.352738170396096,2125,1.1122348723987578,0.0009169717629979012,268.756,0.24644166313626392
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,SVK,0.9002266284899446,2125,0.9682539272468006,0.000798268003216163,419.464,0.33484468970106457
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,SVN,1.0167485854120726,2125,1.0053290953583867,0.0008288342829745053,174.09,0.14429176032303165
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,ESP,0.7077060192567577,2125,0.9069973697635139,0.0007477656004372529,3745.194,2.800527240163997
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,SWE,1.0316918979689524,2125,1.0100837857173939,0.0008327542435055081,1396.673,1.1630853675395685
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,CHE,0.671083688216968,2125,0.8953448098872171,0.0007381587551221425,1029.176,0.7596952749615861
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,TUR,0.969044726154011,2125,0.9901505946853671,0.0008163205083508182,5468.389,4.463958088340022
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,GBR,0.6609442098356569,2125,0.8921186122204363,0.0007354989462672849,8242.714,6.062507461382597
IMAGE,SSP1-1.9-SPA1,2090,OECD,Final Energy,EJ/yr,98.860994140625,SSP1,119912.793,0.0008244407595495252,USA,1.157380317237289,2125,1.050075555484592,0.0008657250885481066,47397.131,41.03288543190121
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,ALB,0.8376006754793268,2125,0.963091062608938,0.0007384537803193354,97.006,0.07163444741365746
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,AUS,0.9737907692590166,2125,0.9940433566497765,0.00076218657094673,4898.409,3.7335015588046003
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,AUT,0.9492790282944734,2125,0.9884725064305622,0.0007579151000924292,889.725,0.6743360124297366
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,BEL,1.233449840529163,2125,1.0530567819384462,0.0008074353419985135,1343.68,1.0849347203365627
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,BIH,1.3468414857216484,2125,1.0788276103912837,0.0008271952239367869,95.538,0.07902857730447276
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,BGR,1.1694915500247525,2125,1.0385208068238074,0.0007962898271133947,341.909,0.27225865849851366
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,CAN,1.593651214021611,2125,1.134920730459457,0.0008702048397170847,5318.188,4.627912936125323
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,HRV,1.077884738563513,2125,1.017701076946253,0.0007803262190702887,151.091,0.117900268765549
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,CYP,0.8179005937359439,2125,0.9586137713036236,0.0007350207999726547,76.251,0.0560460710187149
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,CZE,1.001945181099969,2125,1.0004420866136294,0.0007670928217827097,1358.684,1.0422367434710191
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,DNK,0.7978404979905082,2125,0.9540546586342065,0.0007315250827800221,753.056,0.5508793527379924
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,EST,1.1753060272339244,2125,1.039842278916801,0.0007973030709285891,116.771,0.09310187689540228
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,FIN,1.538536773819639,2125,1.1223947213226453,0.0008606004739841746,688.322,0.592370239453735
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,FRA,0.8381190550039211,2125,0.9632088761372548,0.0007385441142957744,8257.434,6.098479279885813
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,MKD,1.0195676357233259,2125,1.0044471899371195,0.0007701637501763228,100.9,0.07770952239279097
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,DEU,0.8450228323534791,2125,0.9647779164439725,0.0007397471819920215,7167.723,5.302302890549399
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,GRC,0.7202220831182292,2125,0.9364141097995975,0.0007179991240419809,950.939,0.6827733690173572
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,HUN,1.2294286044336962,2125,1.0521428646440218,0.0008067345923942771,632.169,0.5099926005392977
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,ISL,2.805292989358318,2125,1.4102938612177995,0.0010813482479593006,70.627,0.07637238270862153
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,IRL,0.6873314007139605,2125,0.9289389547077183,0.0007122675200946676,700.225,0.4987475242582886
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,ITA,0.7870643067617538,2125,0.951605524264035,0.0007296471995721105,4843.568,3.5340958271370884
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,JPN,0.803356237793161,2125,0.955308235862082,0.0007324862679459807,8410.109,6.160289354428904
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,LVA,1.2089561194791716,2125,1.0474900271543572,0.0008031670113348633,95.892,0.07701729105092271
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,LTU,1.1101810695497132,2125,1.0250411521703893,0.0007859542500089297,115.797,0.09101114428828404
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,LUX,1.0427855274988669,2125,1.0097239835224698,0.0007742097519744405,107.34,0.08310367477693645
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,MLT,0.5061204169646744,2125,0.8877546402192442,0.0006806892883940344,26.347,0.017934120681317625
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,MNE,1.1552935175986563,2125,1.0352939812724218,0.0007938156461980442,22.956,0.018222831974122302
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,NLD,0.9899055576356162,2125,0.9977058085535492,0.0007649947700450086,2075.306,1.5875982362430268
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,NOR,0.9002024281995077,2125,0.9773187336817063,0.0007493629018933272,981.062,0.7351714672572714
IMAGE,SSP1-1.9-SPA1,2100,OECD,Final Energy,EJ/yr,98.73152416992187,SSP1,128765.606,0.000766753850169601,NZL,1.3150727983649924,2125,1.0716074541738618,0.0008216591413582528,678.899,0.5578235694089765
