country,quintile,pop_quint,outmig_quint,inmig_quint,pop,gdp,gdpshare_quint,gini,ypc_quint,ypc_rel,fundregion,regionname
CMR,q5,0.19999999999999998,0.39248989324606665,0.586305734131873,20341.241,40.33633919768043,0.5343287518253051,0.4882,5297.82469434847,2.6716437591265256,SSA,Sub-Saharan Africa
COG,q1,0.2,0.0731031481439665,0.10424000935503937,4273.731,15.395738933859421,0.043476544608060226,0.4616,783.1020840244611,0.21738272304030118,SSA,Sub-Saharan Africa
COG,q2,0.2,0.0731031481439665,0.10424000935503937,4273.731,15.395738933859421,0.08715307933122063,0.4616,1569.8064017896918,0.43576539665610314,SSA,Sub-Saharan Africa
COG,q3,0.2,0.19261962363178126,0.10975698294137953,4273.731,15.395738933859421,0.13807824711801936,0.4616,2487.0735255377012,0.6903912355900969,SSA,Sub-Saharan Africa
COG,q4,0.2,0.27071068273160287,0.10096245738960825,4273.731,15.395738933859421,0.21994317163327765,0.4616,3961.62937109399,1.0997158581663882,SSA,Sub-Saharan Africa
COG,q5,0.2,0.39046339734868274,0.580800540958933,4273.731,15.395738933859421,0.5113489573094221,0.4616,9210.447558394631,2.5567447865471107,SSA,Sub-Saharan Africa
COL,q1,0.2,0.11605656555494934,0.1699328039077319,45222.7,392.9319656512309,0.028182599660341704,0.54926247,1224.3678818049098,0.14091299830170853,LAM,South America
COL,q2,0.2,0.13119561448394024,0.12982257378599799,45222.7,392.9319656512309,0.06524706238276512,0.54926247,2834.6003749254673,0.32623531191382565,LAM,South America
COL,q3,0.2,0.1803229609954846,0.11284963318827304,45222.7,392.9319656512309,0.11461258007375774,0.54926247,4979.241219204153,0.5730629003687888,LAM,South America
COL,q4,0.2,0.2588490587403816,0.29297523566447164,45222.7,392.9319656512309,0.2029633947828547,0.54926247,8817.56348772562,1.0148169739142736,LAM,South America
COL,q5,0.2,0.3135758002252442,0.2944197534535254,45222.7,392.9319656512309,0.5889943631002807,0.54926247,25588.33427133808,2.944971815501404,LAM,South America
COM,q1,0.2,0.10473287037429821,0.0874532863213941,689.692,0.7228476586499929,0.0187018054223238,0.6193,98.00429947030342,0.093509027111619,SIS,Small Island States
COM,q2,0.2,0.10473287037429821,0.0874532863213941,689.692,0.7228476586499929,0.04900933270724843,0.6193,256.82682559340293,0.24504666353624216,SIS,Small Island States
COM,q3,0.2,0.146810836913487,0.09875662020705335,689.692,0.7228476586499929,0.09426642847615198,0.6193,493.9905574755361,0.47133214238075993,SIS,Small Island States
COM,q4,0.2,0.2512802125948972,0.14580314507531927,689.692,0.7228476586499929,0.18330486170738775,0.6193,960.5845080437788,0.9165243085369387,SIS,Small Island States
COM,q5,0.19999999999999996,0.3924432097430194,0.5805336620748393,689.692,0.7228476586499929,0.654717571686888,0.6193,3430.959499101599,3.2735878584344404,SIS,Small Island States
CPV,q1,0.2,0.08973833406248084,0.13191163128542716,492.654,1.7724324826983509,0.03089931744926392,0.5319,555.8358801540567,0.1544965872463196,SSA,Sub-Saharan Africa
CPV,q2,0.2,0.10775310213641977,0.11872252633488777,492.654,1.7724324826983509,0.06946760509225694,0.5319,1249.6259013504161,0.3473380254612847,SSA,Sub-Saharan Africa
CPV,q3,0.2,0.21201036941412307,0.04239292640119244,492.654,1.7724324826983509,0.11946250838294771,0.5319,2148.9648954698487,0.5973125419147386,SSA,Sub-Saharan Africa
CPV,q4,0.2,0.24161828757781817,0.1395194590360067,492.654,1.7724324826983509,0.20698303518074976,0.5319,3723.337828596301,1.0349151759037487,SSA,Sub-Saharan Africa
CPV,q5,0.2,0.3488799068091579,0.5674534569424858,492.654,1.7724324826983509,0.5731875338947816,0.5319,10310.84903149952,2.865937669473908,SSA,Sub-Saharan Africa
CRI,q1,0.2,0.12386220259523385,0.1975127716001259,4577.378,48.34757655725869,0.044897957335686384,0.45447083,2371.1253795859025,0.22448978667843192,CAM,Central America
CRI,q2,0.2,0.15069369017191125,0.11950304502851501,4577.378,48.34757655725869,0.08898952777355748,0.45447083,4699.664313091871,0.4449476388677874,CAM,Central America
CRI,q3,0.2,0.18688590420466383,0.0676346732401586,4577.378,48.34757655725869,0.13986372132884073,0.45447083,7386.4032799227225,0.6993186066442036,CAM,Central America
CRI,q4,0.2,0.23567448242860656,0.3088363992781179,4577.378,48.34757655725869,0.22096983362793488,0.45447083,11669.733139988983,1.1048491681396746,CAM,Central America
CRI,q5,0.19999999999999987,0.30288372059958457,0.3065131108530824,4577.378,48.34757655725869,0.5052789599339805,0.45447083,26684.504970072572,2.526394799669903,CAM,Central America
CYP,q1,0.2,0.145803708188435,0.3046331087395436,1112.612,20.86748019524659,0.07534311129310346,0.3263,7065.449962597457,0.37671555646551735,WEU,Western Europe
CYP,q2,0.2,0.10612834296101488,0.22247718216267565,1112.612,20.86748019524659,0.12264269557790343,0.3263,11501.062459615554,0.6132134778895172,WEU,Western Europe
CYP,q3,0.2,0.20917786038196046,0.18048909263209378,1112.612,20.86748019524659,0.1681356498496311,0.3263,15767.254637520053,0.8406782492481556,WEU,Western Europe
CYP,q4,0.2,0.2448020907811721,0.15885310175458311,1112.612,20.86748019524659,0.23108799264125746,0.3263,21670.735664367858,1.1554399632062875,WEU,Western Europe
CYP,q5,0.19999999999999996,0.29408799768741756,0.133547514711104,1112.612,20.86748019524659,0.40279055063810454,0.3263,37772.484200570885,2.0139527531905226,WEU,Western Europe
CZE,q1,0.2,0.16679651716555727,0.43048666837359556,10536.518,237.48438989075598,0.09214185847784478,0.26892487,10384.005913533934,0.46070929238922387,EEU,Central & Eastern Europe
CZE,q2,0.2,0.14072067074700403,0.26441073412192156,10536.518,237.48438989075598,0.13768831498024128,0.26892487,15516.90296460787,0.6884415749012064,EEU,Central & Eastern Europe
CZE,q3,0.2,0.2048704377073558,0.013807301063184896,10536.518,237.48438989075598,0.17816233389661082,0.26892487,20078.157303461056,0.8908116694830541,EEU,Central & Eastern Europe
CZE,q4,0.2,0.2240249511125339,0.08115861791568287,10536.518,237.48438989075598,0.23092322139157268,0.26892487,26024.09085420136,1.1546161069578633,EEU,Central & Eastern Europe
CZE,q5,0.19999999999999987,0.2635874232675489,0.21013667852561504,10536.518,237.48438989075598,0.36108427125373044,0.26892487,40692.702208566625,1.8054213562686519,EEU,Central & Eastern Europe
DEU,q1,0.2,0.186220209985545,0.41465772135883816,80827.002,2732.530581525656,0.08529103592312637,0.29148983,14417.23423008725,0.4264551796156318,WEU,Western Europe
DEU,q2,0.2,0.1369563135425691,0.23578316679638056,80827.002,2732.530581525656,0.13179810098419403,0.29148983,22278.590855461698,0.6589905049209701,WEU,Western Europe
DEU,q3,0.2,0.18957012111017663,0.0710557610966573,80827.002,2732.530581525656,0.17442779453508167,0.29148983,29484.53307937763,0.8721389726754082,WEU,Western Europe
DEU,q4,0.2,0.214136703479763,0.13343213497172843,80827.002,2732.530581525656,0.23130724502161204,0.29148983,39099.19365498692,1.1565362251080602,WEU,Western Europe
DEU,q5,0.19999999999999998,0.27311665188194634,0.14507121577639567,80827.002,2732.530581525656,0.3771758235359859,0.29148983,63756.198233370436,1.8858791176799292,WEU,Western Europe
DJI,q1,0.2,0.15050578741796805,0.07386985931598239,840.198,,0.03520465417184451,0.50617,,,SSA,Sub-Saharan Africa
DJI,q2,0.2,0.15050578741796805,0.07386985931598239,840.198,,0.07583943153595613,0.50617,,,SSA,Sub-Saharan Africa
DJI,q3,0.2,0.15050578741796805,0.07386985931598239,840.198,,0.12647672609577493,0.50617,,,SSA,Sub-Saharan Africa
DJI,q4,0.2,0.20807798450693327,0.0967464444400899,840.198,,0.21233486770560292,0.50617,,,SSA,Sub-Saharan Africa
DJI,q5,0.1999999999999999,0.3404046532391626,0.6816439776119629,840.198,,0.5501443204908215,0.50617,,,SSA,Sub-Saharan Africa
DNK,q1,0.2,0.15806164930705371,0.4011717078573247,5554.844,180.18107233543262,0.10243639152274726,0.23685022,16613.516842903977,0.5121819576137363,WEU,Western Europe
DNK,q2,0.2,0.1370754081611757,0.20698665471429062,5554.844,180.18107233543262,0.14596898462768404,0.23685022,23673.795499864973,0.7298449231384202,WEU,Western Europe
DNK,q3,0.2,0.19399523670303412,0.061822544014098986,5554.844,180.18107233543262,0.18299023967873812,0.23685022,29678.041014502713,0.9149511983936904,WEU,Western Europe
DNK,q4,0.2,0.22665114469059333,0.16371332882888504,5554.844,180.18107233543262,0.22969885637209864,0.23685022,37253.41904772416,1.148494281860493,WEU,Western Europe
DNK,q5,0.19999999999999996,0.2842165611381432,0.1663057645854007,5554.844,180.18107233543262,0.33890552779873195,0.23685022,54964.965190004696,1.6945276389936597,WEU,Western Europe
DOM,q1,0.2,0.10700219564122186,0.12712129523249077,9695.121,83.25965238571035,0.03424480137158227,0.51173512,1470.4356233489182,0.17122400685791136,SIS,Small Island States
DOM,q2,0.2,0.11168602253246016,0.12392739953674735,9695.121,83.25965238571035,0.0744502523398246,0.51173512,3196.815248536978,0.3722512616991229,SIS,Small Island States
DOM,q3,0.2,0.18366882392568376,0.16198529644617626,9695.121,83.25965238571035,0.12497809548404074,0.51173512,5366.427497825633,0.6248904774202036,SIS,Small Island States
DOM,q4,0.2,0.24526770001592868,0.21396586084609534,9695.121,83.25965238571035,0.21123785471518083,0.51173512,9070.33050659664,1.0561892735759042,SIS,Small Island States
DOM,q5,0.19999999999999996,0.3523752578847055,0.3730001479384902,9695.121,83.25965238571035,0.5550889960893716,0.51173512,23834.935560646438,2.7754449804468577,SIS,Small Island States
DZA,q1,0.2,0.09932940952444333,0.1212351050181638,35977.455,266.7489955430523,0.05365286279607015,0.4133,1989.0021763436175,0.2682643139803508,MAF,North Africa
DZA,q2,0.2,0.09932940952444333,0.1212351050181638,35977.455,266.7489955430523,0.09970255861816762,0.4133,3696.142120734847,0.4985127930908382,MAF,North Africa
DZA,q3,0.2,0.19198780552820854,0.21512221562273195,35977.455,266.7489955430523,0.14976254259989927,0.4133,5551.950215558147,0.7488127129994964,MAF,North Africa
DZA,q4,0.2,0.2689681020815808,0.1975537338229166,35977.455,266.7489955430523,0.22590747958687152,0.4133,8374.771543103947,1.1295373979343575,MAF,North Africa
DZA,q5,0.2,0.34038527334132396,0.3448538405180238,35977.455,266.7489955430523,0.47097455639899144,0.4133,17459.821691913116,2.354872781994957,MAF,North Africa
ECU,q1,0.2,0.10053597209573611,0.14492144591227085,15011.117,104.16045056561055,0.05659881436832373,0.40036739,1963.6639985165502,0.2829940718416187,LAM,South America
ECU,q2,0.2,0.12046643784007861,0.13333100388318048,15011.117,104.16045056561055,0.10309703905961773,0.40036739,3576.8937249740084,0.5154851952980887,LAM,South America
ECU,q3,0.2,0.20328476033130533,0.10936046351371718,15011.117,104.16045056561055,0.152719868170557,0.40036739,5298.529842571296,0.763599340852785,LAM,South America
ECU,q4,0.2,0.24622467039819937,0.26394487632758323,15011.117,104.16045056561055,0.22711821990818476,0.40036739,7879.738768705868,1.135591099540924,LAM,South America
ECU,q5,0.19999999999999996,0.32948815933468056,0.3484422103632482,15011.117,104.16045056561055,0.4604660584933168,0.40036739,15975.610650038454,2.302330292466584,LAM,South America
EGY,q1,0.2,0.10670351594443825,0.09736021411510927,82761.235,449.69771028357724,0.06451806741414537,0.3675,1752.8512707708294,0.3225903370707269,MAF,North Africa
EGY,q2,0.2,0.10670351594443825,0.09736021411510927,82761.235,449.69771028357724,0.11176077735738688,0.3675,3036.359092341332,0.5588038867869344,MAF,North Africa
EGY,q3,0.2,0.15187419012691902,0.2571343983093115,82761.235,449.69771028357724,0.15988868717437435,0.3675,4343.916359063715,0.7994434358718718,MAF,North Africa
EGY,q4,0.2,0.28062795330730955,0.2720616900924244,82761.235,449.69771028357724,0.22948982658967526,0.3675,6234.866453524537,1.1474491329483765,MAF,North Africa
EGY,q5,0.19999999999999998,0.3540908246768949,0.2760834833680454,82761.235,449.69771028357724,0.43434264146441814,0.3675,11800.385249511413,2.1717132073220906,MAF,North Africa
ERI,q1,0.2,0.14028687706349097,0.06871605442037937,3170.435,2.5727180400342684,0.0364270255294197,0.499213277,147.79748792251996,0.1821351276470985,SSA,Sub-Saharan Africa
ERI,q2,0.2,0.14028687706349097,0.06871605442037937,3170.435,2.5727180400342684,0.07758397062340225,0.499213277,314.7859534106766,0.3879198531170112,SSA,Sub-Saharan Africa
ERI,q3,0.2,0.14028687706349097,0.06871605442037937,3170.435,2.5727180400342684,0.12833514761311934,0.499213277,520.7016536133574,0.6416757380655967,SSA,Sub-Saharan Africa
ERI,q4,0.2,0.2021898033250123,0.08120347633868946,3170.435,2.5727180400342684,0.21365970358583528,0.499213277,866.8939338665717,1.0682985179291762,SSA,Sub-Saharan Africa
ERI,q5,0.1999999999999999,0.3769495654845149,0.7126483604001723,3170.435,2.5727180400342684,0.5439941526482235,0.499213277,2207.1790940221767,2.719970763241117,SSA,Sub-Saharan Africa
ESP,q1,0.2,0.150733871391916,0.2768033636394568,46931.015,1241.1808508034314,0.07532944433505705,0.32634968,9961.159353823461,0.37664722167528525,WEU,Western Europe
ESP,q2,0.2,0.11183241722366474,0.1481769603024387,46931.015,1241.1808508034314,0.12262958959046684,0.32634968,16215.875401541098,0.6131479479523343,WEU,Western Europe
ESP,q3,0.2,0.16971798571829327,0.1349940120993703,46931.015,1241.1808508034314,0.16812621958150764,0.32634968,22232.10431977022,0.8406310979075383,WEU,Western Europe
ESP,q4,0.2,0.2715709323276239,0.28139497864459584,46931.015,1241.1808508034314,0.23108695460086187,0.32634968,30557.692276746162,1.1554347730043093,WEU,Western Europe
ESP,q5,0.19999999999999987,0.2961447933385021,0.15863068531413857,46931.015,1241.1808508034314,0.4028277918921066,0.32634968,53267.77414337965,2.0141389594605332,WEU,Western Europe
EST,q1,0.20000000000000004,0.1666015572411453,0.38986407348543667,1332.101,22.19232056647319,0.06891572453378958,0.35029377,5740.5551490638445,0.34457862266894784,FSU,Former Soviet Union
EST,q2,0.2,0.16415827001652655,0.24432298783464262,1332.101,22.19232056647319,0.11630655265960843,0.35029377,9688.12537714267,0.5815327632980422,FSU,Former Soviet Union
EST,q3,0.2,0.2180722749383531,0.12473827718505505,1332.101,22.19232056647319,0.16343549205613167,0.35029377,13613.880747964893,0.8171774602806583,FSU,Former Soviet Union
EST,q4,0.2,0.22337309451779452,0.13026646861112098,1332.101,22.19232056647319,0.23033889974545457,0.35029377,19186.813545218636,1.1516944987272728,FSU,Former Soviet Union
EST,q5,0.19999999999999998,0.22779480328618051,0.11080819288374467,1332.101,22.19232056647319,0.42100333100501575,0.35029377,35068.81565743262,2.105016655025078,FSU,Former Soviet Union
ETH,q1,0.2,0.14362929104880626,0.06709010859432028,87639.964,77.46141058939929,0.058626571645580314,0.3917,259.08824755377185,0.2931328582279015,SSA,Sub-Saharan Africa
ETH,q2,0.2,0.14362929104880626,0.06709010859432028,87639.964,77.46141058939929,0.10537750022415997,0.3917,465.694498217056,0.5268875011207997,SSA,Sub-Saharan Africa
ETH,q3,0.2,0.14362929104880626,0.06709010859432028,87639.964,77.46141058939929,0.1546593451857791,0.3917,683.485620722258,0.7732967259288954,SSA,Sub-Saharan Africa
ETH,q4,0.2,0.20245715535061254,0.0759507265167664,87639.964,77.46141058939929,0.2278409883125485,0.3917,1006.8970558210661,1.1392049415627425,SSA,Sub-Saharan Africa
ETH,q5,0.2,0.36665497150296855,0.7227789477002726,87639.964,77.46141058939929,0.4534955946319321,0.3917,2004.131839686052,2.2674779731596604,SSA,Sub-Saharan Africa
FIN,q1,0.2,0.14444031780876568,0.330077888163228,5365.782,170.18210089451856,0.09875903461175456,0.24807383,15661.295960721909,0.49379517305877285,WEU,Western Europe
FIN,q2,0.2,0.09594516466020894,0.2192364152095302,5365.782,170.18210089451856,0.14308571968279582,0.24807383,22690.66129002479,0.7154285984139792,WEU,Western Europe
FIN,q3,0.2,0.2701639425000408,0.16147931263945176,5365.782,170.18210089451856,0.1813658811824051,0.24807383,28761.16350814041,0.9068294059120257,WEU,Western Europe
FIN,q4,0.2,0.24117996004755923,0.15263392062727388,5365.782,170.18210089451856,0.23021569918728046,0.24807383,36507.811300004265,1.1510784959364024,WEU,Western Europe
FIN,q5,0.19999999999999996,0.24827061498342537,0.13657246336051632,5365.782,170.18210089451856,0.34657366533576406,0.24807383,54959.96155038922,1.7328683266788205,WEU,Western Europe
FJI,q1,0.2,0.09569674521205748,0.16658416945834997,859.818,3.593228937193344,0.03848706212013449,0.4878,804.1982449636147,0.19243531060067243,SIS,Small Island States
FJI,q2,0.2,0.11521148837887148,0.1835860535198576,859.818,3.593228937193344,0.08046429202217255,0.4878,1681.3245506889011,0.4023214601108627,SIS,Small Island States
FJI,q3,0.2,0.17081557664337202,0.11939190423436433,859.818,3.593228937193344,0.13134705648188869,0.4878,2744.5345652561996,0.6567352824094435,SIS,Small Island States
FJI,q4,0.2,0.264384383637159,0.21724831086349455,859.818,3.593228937193344,0.21572223358392462,0.4878,4507.578185788968,1.078611167919623,SIS,Small Island States
FJI,q5,0.2,0.3538918061285401,0.3131895619239336,859.818,3.593228937193344,0.5339793557918797,0.4878,11157.65239326952,2.669896778959399,SIS,Small Island States
FRA,q1,0.2,0.1465403950525063,0.3008870677656744,62879.53,1923.4567058101813,0.08840243380011101,0.28111074,13520.95460182067,0.44201216900055507,WEU,Western Europe
FRA,q2,0.2,0.09065769144709346,0.1750145858903704,62879.53,1923.4567058101813,0.1345128969418827,0.28111074,20573.44684675745,0.6725644847094135,WEU,Western Europe
FRA,q3,0.2,0.20112240143640667,0.18985411401281257,62879.53,1923.4567058101813,0.1761797338170391,0.28111074,26946.296389161675,0.8808986690851955,WEU,Western Europe
FRA,q4,0.2,0.23197242415852973,0.16970863366171987,62879.53,1923.4567058101813,0.23118078021651173,0.28111074,35358.583466024575,1.1559039010825587,WEU,Western Europe
FRA,q5,0.2,0.3297070879054638,0.16453559866942274,62879.53,1923.4567058101813,0.36972415522445545,0.28111074,56548.48292174602,1.8486207761222775,WEU,Western Europe
GAB,q1,0.2,0.08666857802438173,0.1177429877556062,1624.14,20.323025929791424,0.039597465307203365,0.4818,2477.435178593934,0.19798732653601683,SSA,Sub-Saharan Africa
GAB,q2,0.2,0.08666857802438173,0.1177429877556062,1624.14,20.323025929791424,0.08198705213529198,0.4818,5129.56083358793,0.40993526067645986,SSA,Sub-Saharan Africa
GAB,q3,0.2,0.20129267686856533,0.1003343511487427,1624.14,20.323025929791424,0.13291145308342514,0.4818,8315.671393416533,0.6645572654171258,SSA,Sub-Saharan Africa
GAB,q4,0.2,0.2423074698487125,0.11713293322337442,1624.14,20.323025929791424,0.2167516544729597,0.4818,13561.17543493526,1.0837582723647983,SSA,Sub-Saharan Africa
GAB,q5,0.19999999999999993,0.3830626972339587,0.5470467401166704,1624.14,20.323025929791424,0.5287523750011198,0.4818,33081.65622294432,2.6437618750055996,SSA,Sub-Saharan Africa
GBR,q1,0.2,0.15374225677748976,0.40333432085108484,63459.808,2004.6729970493316,0.0718092793011381,0.33933167,11342.149282311497,0.3590463965056906,WEU,Western Europe
GBR,q2,0.2,0.13343954260201651,0.20377247149404412,63459.808,2004.6729970493316,0.11920258176032848,0.33933167,18827.837994206955,0.5960129088016425,WEU,Western Europe
GBR,q3,0.2,0.18392764858781105,0.07036919856206622,63459.808,2004.6729970493316,0.16561886972778397,0.33933167,26159.208986664402,0.8280943486389198,WEU,Western Europe
GBR,q4,0.2,0.2423347023585545,0.1798345591100303,63459.808,2004.6729970493316,0.23074313920524514,0.33933167,36445.47273284769,1.1537156960262258,WEU,Western Europe
GBR,q5,0.2,0.28655584967412806,0.14268944998277455,63459.808,2004.6729970493316,0.4126261300055043,0.33933167,65173.57101828936,2.0631306500275217,WEU,Western Europe
GEO,q1,0.2,0.1450468621198799,0.3141271156103732,4099.099,20.263823670800313,0.05309430680461395,0.4158,1312.3538502144863,0.2654715340230697,FSU,Former Soviet Union
GEO,q2,0.2,0.17202355684795764,0.3095453566394324,4099.099,20.263823670800313,0.09904768983602887,0.4158,2448.2025462637143,0.49523844918014426,FSU,Former Soviet Union
GEO,q3,0.2,0.20495165902789508,0.1347930530593582,4099.099,20.263823670800313,0.1491822404477744,0.4158,3687.398883570065,0.7459112022388719,FSU,Former Soviet Union
GEO,q4,0.2,0.23209575644566222,0.12607984650711412,4099.099,20.263823670800313,0.2256549693521928,0.4158,5577.606822124428,1.128274846760964,FSU,Former Soviet Union
GEO,q5,0.19999999999999984,0.2458821655586051,0.11545462818372206,4099.099,20.263823670800313,0.47302079355939,0.4158,11691.849786147535,2.36510396779695,FSU,Former Soviet Union
GHA,q1,0.2,0.11043291453124014,0.09284905846913803,24779.619,35.96723260218319,0.03850541331477763,0.4877,279.4500506920241,0.19252706657388813,SSA,Sub-Saharan Africa
GHA,q2,0.2,0.11043291453124014,0.09284905846913803,24779.619,35.96723260218319,0.08048962435093249,0.4877,584.1472060349953,0.4024481217546624,SSA,Sub-Saharan Africa
GHA,q3,0.2,0.1492701396211887,0.12466336711652427,24779.619,35.96723260218319,0.13137323826689212,0.4877,953.43108754968,0.6568661913344606,SSA,Sub-Saharan Africa
GHA,q4,0.2,0.24381275559195714,0.16238119932596604,24779.619,35.96723260218319,0.21573969914441216,0.4877,1565.714133992959,1.078698495722061,SSA,Sub-Saharan Africa
GHA,q5,0.19999999999999987,0.3860512757243739,0.5272573166192336,24779.619,35.96723260218319,0.5338920249229856,0.4877,3874.6799627660957,2.6694601246149277,SSA,Sub-Saharan Africa
GIN,q1,0.2,0.14249520500051766,0.06716710017998606,10192.176,9.765701606915952,0.05472157926625479,0.40856,262.15923595385476,0.27360789633127397,SSA,Sub-Saharan Africa
GIN,q2,0.2,0.14249520500051766,0.06716710017998606,10192.176,9.765701606915952,0.10094541784180411,0.40856,483.6076364990698,0.5047270892090205,SSA,Sub-Saharan Africa
GIN,q3,0.2,0.14249520500051766,0.06716710017998606,10192.176,9.765701606915952,0.1508551687717515,0.40856,722.7144449261233,0.7542758438587577,SSA,Sub-Saharan Africa
GIN,q4,0.2,0.19359604962359533,0.0903566163740081,10192.176,9.765701606915952,0.22636975984082452,0.40856,1084.4884975665248,1.1318487992041226,SSA,Sub-Saharan Africa
GIN,q5,0.19999999999999982,0.37891833537485164,0.7081420830860337,10192.176,9.765701606915952,0.46710807427936507,0.40856,2237.813628607577,2.3355403713968252,SSA,Sub-Saharan Africa
GMB,q1,0.2,0.1412790262079106,0.06535465530368968,1793.196,2.186734535038491,0.030674683455866332,0.5333,187.03306739563536,0.15337341727933165,SSA,Sub-Saharan Africa
GMB,q2,0.2,0.1412790262079106,0.06535465530368968,1793.196,2.186734535038491,0.06912480159089118,0.5333,421.47537376417677,0.34562400795445586,SSA,Sub-Saharan Africa
GMB,q3,0.2,0.1412790262079106,0.06535465530368968,1793.196,2.186734535038491,0.11907478852983058,0.5333,726.0359501431681,0.5953739426491529,SSA,Sub-Saharan Africa
GMB,q4,0.2,0.18158905217476295,0.14248835205435043,1793.196,2.186734535038491,0.20667121008490472,0.5333,1260.1385249879443,1.0333560504245234,SSA,Sub-Saharan Africa
GMB,q5,0.19999999999999996,0.3945738692015052,0.6614476820345805,1793.196,2.186734535038491,0.5744545163385072,0.5333,3502.627514466479,2.8722725816925356,SSA,Sub-Saharan Africa
GNB,q1,0.2,0.12927145566923406,0.07529666329246221,1522.599,1.6123650962897051,0.025618021531687882,0.5666,135.64176698425413,0.12809010765843942,SSA,Sub-Saharan Africa
GNB,q2,0.2,0.12927145566923406,0.07529666329246221,1522.599,1.6123650962897051,0.06110353664320216,0.5666,323.52973351275733,0.30551768321601075,SSA,Sub-Saharan Africa
GNB,q3,0.2,0.12927145566923406,0.07529666329246221,1522.599,1.6123650962897051,0.10968437532639673,0.5666,580.7545466160881,0.5484218766319837,SSA,Sub-Saharan Africa
GNB,q4,0.2,0.22859822340564787,0.07604391775943342,1522.599,1.6123650962897051,0.19861547392617662,0.5666,1051.6250757474725,0.9930773696308831,SSA,Sub-Saharan Africa
GNB,q5,0.2,0.3835874095866498,0.6980660923631783,1522.599,1.6123650962897051,0.6049785925725366,0.5666,3203.228055011294,3.0248929628626833,SSA,Sub-Saharan Africa
GNQ,q1,0.2,0.08306318096627265,0.11624687906712426,943.639,21.821722943288368,0.0364270255294197,0.499213277,4211.888543982864,0.18213512764709852,SSA,Sub-Saharan Africa
GNQ,q2,0.2,0.08306318096627265,0.11624687906712426,943.639,21.821722943288368,0.07758397062340225,0.499213277,8970.675818740576,0.38791985311701127,SSA,Sub-Saharan Africa
GNQ,q3,0.2,0.22857442454725352,0.1002070966809954,943.639,21.821722943288368,0.12833514761311934,0.499213277,14838.799769294752,0.6416757380655967,SSA,Sub-Saharan Africa
GNQ,q4,0.2,0.2569633541388312,0.10835252562908346,943.639,21.821722943288368,0.21365970358583528,0.499213277,24704.483683883424,1.0682985179291764,SSA,Sub-Saharan Africa
GNQ,q5,0.19999999999999996,0.3483358593813699,0.5589466195556727,943.639,21.821722943288368,0.5439941526482235,0.499213277,62899.52874912151,2.719970763241118,SSA,Sub-Saharan Africa
GRC,q1,0.2,0.1550945187053409,0.3001031508198585,10887.637,273.91606436762675,0.07154546362040809,0.34031994,8999.864625473554,0.3577273181020405,WEU,Western Europe
GRC,q2,0.2,0.07219741471824355,0.11492354559970869,10887.637,273.91606436762675,0.11894155142264895,0.34031994,14961.925005155708,0.5947077571132448,WEU,Western Europe
GRC,q3,0.2,0.2093290497884679,0.22908656171614855,10887.637,273.91606436762675,0.16542449895821548,0.34031994,20809.119418943228,0.8271224947910775,WEU,Western Europe
GRC,q4,0.2,0.25607013420429753,0.19735092550469285,10887.637,273.91606436762675,0.23071100288884094,0.34031994,29021.655441681,1.1535550144442048,WEU,Western Europe
GRC,q5,0.19999999999999996,0.3073088825836501,0.15853581635959135,10887.637,273.91606436762675,0.41337748310988653,0.34031994,51999.68242496293,2.066887415549433,WEU,Western Europe
GTM,q1,0.2,0.10398701358708186,0.10137007680130278,14630.417,61.759711046089826,0.02776897466335511,0.5519928,586.1090122226185,0.13884487331677556,CAM,Central America
GTM,q2,0.2,0.10398701358708186,0.10137007680130278,14630.417,61.759711046089826,0.06458967066058924,0.5519928,1363.2692070773162,0.3229483533029462,CAM,Central America
GTM,q3,0.2,0.18384742244763835,0.07902082093257246,14630.417,61.759711046089826,0.11384193436582545,0.5519928,2402.817695271879,0.5692096718291273,CAM,Central America
GTM,q4,0.2,0.24322702204873603,0.14005802113350146,14630.417,61.759711046089826,0.20230094751378996,0.5519928,4269.887885902997,1.0115047375689499,CAM,Central America
GTM,q5,0.19999999999999984,0.36495152832946187,0.5781810043313207,14630.417,61.759711046089826,0.5914984727964403,0.5519928,12484.529581115692,2.9574923639822015,CAM,Central America
GUY,q1,0.2,0.09564995371502956,0.15627529784347333,749.436,2.324123376335187,0.04672583787439663,0.4455,724.5222546203629,0.23362918937198315,LAM,South America
GUY,q2,0.2,0.11683051748873108,0.20288397802816835,749.436,2.324123376335187,0.09130912327784022,0.4455,1415.8224843929288,0.45654561638920105,LAM,South America
GUY,q3,0.2,0.18814436779010987,0.12753111015310528,749.436,2.324123376335187,0.14208128414464988,0.4455,2203.0862796843408,0.7104064207232493,LAM,South America
GUY,q4,0.2,0.27450859091120206,0.18022059185796757,749.436,2.324123376335187,0.22218879683139658,0.4455,3445.2186489282494,1.1109439841569828,LAM,South America
GUY,q5,0.19999999999999996,0.32486657009492736,0.3330890221172854,749.436,2.324123376335187,0.4976949578717167,0.4455,7717.166548403151,2.4884747893585835,LAM,South America
HKG,q1,0.2,0.14893426785204494,0.2937027434044972,6966.331,294.82649220993306,0.028528130189018598,0.547,6036.785040027991,0.14264065094509298,CHI,China plus
HKG,q2,0.2,0.09237695385334133,0.15649640396703077,6966.331,294.82649220993306,0.06579313906688922,0.547,13922.36487368405,0.32896569533444614,CHI,China plus
